DATOS HORARIOS GENERADOS CON EL EXPLORADOR DE ENERGIA SOLAR PARA UN ANIO METEOROLOGICO TIPICO
""
-----------------------------------------------------------------------------------------
DESCRIPCION,Datos para la evaluacion de la radiacion solar generados con un modelo de transferencia radiativa
VERSION DEL MODELO,2.0
FUENTE,Ministerio de Energia / Departamento de Geofisica Universidad de Chile
CONTACTO,ernc@dgf.uchile.cl
-----------------------------------------------------------------------------------------
""
CARACTERISTICAS DEL SITIO
NOMBRE DEL SITIO,S1
LATITUD,-33.437520231714416
LONGITUD,-70.62644086527894
ALTURA,591.0
""
-----------------------------------------------------------------------------------------
PERIODO DE DATOS
FECHA INICIAL,2004-01-01 00:00:00
FECHA FINAL,2016-12-18 23:00:00
INTERVALO,60 minutos
METODO DE CALCULO,Promedio de valores instantaneos cada 10 minutos
""
-----------------------------------------------------------------------------------------
VARIABLES INCLUIDAS
""
VARIABLE,UNIDAD,DESCRIPCION
glb,W/m2,Radiacion Global
dir,W/m2,Radiacion Directa
dif,W/m2,Radiacion Difusa
sct,W/m2,Radiacion Difusa Reflejada
ghi,W/m2,Radiacion Global Horizontal
dirh,W/m2,Radiacion Directa
difh,W/m2,Radiacion Difusa
dni,W/m2,Radiacion Directa Normal
temp,C,Temperatura en 2 metros (Corejida)
vel,m/s,Velocidad de Viento
shadow,0 = Sin; 1 = Con (inc. la noche);,Presencia de sombras debido a la topografia
cloud,"1=Si, 0=No",Presencia de nubes
""
-----------------------------------------------------------------------------------------
""
Fecha/Hora,glb,dir,dif,sct,ghi,dirh,difh,dni,temp,vel,shadow,cloud
2006-04-09 14:00:00,964.58,872.47,77.70,14.41,744.34,659.82,84.52,932.15,27.76,2.38,0.00,0.00
2006-04-09 15:00:00,826.16,743.18,70.77,12.21,630.70,553.72,76.98,905.68,26.74,2.45,0.00,0.00
2006-04-09 16:00:00,624.70,555.68,60.00,9.02,466.08,400.82,65.26,856.02,25.33,2.26,0.00,0.00
2006-04-09 17:00:00,376.33,326.45,44.73,5.14,265.62,216.96,48.66,753.26,22.32,1.56,0.00,0.00
2006-04-09 18:00:00,103.87,83.22,19.53,1.12,58.04,36.80,21.24,442.54,20.38,0.80,0.00,0.00
2006-04-09 19:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.61,0.34,1.00,0.00
2006-04-09 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.39,0.14,1.00,0.00
2006-04-09 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.48,0.45,1.00,0.00
2006-04-09 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.35,0.53,1.00,0.00
2006-04-09 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.25,0.51,1.00,0.00
2006-04-10 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.21,0.60,1.00,0.00
2006-04-10 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.36,0.55,1.00,0.00
2006-04-10 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.53,0.65,1.00,0.00
2006-04-10 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.72,0.72,1.00,0.00
2006-04-10 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.26,0.55,1.00,0.00
2006-04-10 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.29,0.51,1.00,0.00
2006-04-10 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.40,0.42,1.00,0.00
2006-04-10 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.10,0.24,1.00,0.00
2006-04-10 08:00:00,252.92,214.62,35.08,3.23,166.68,128.52,38.16,666.97,14.33,0.41,0.00,0.00
2006-04-10 09:00:00,515.63,454.88,53.49,7.26,375.26,317.08,58.18,822.34,17.06,0.71,0.00,0.00
2006-04-10 10:00:00,737.87,661.10,66.01,10.77,556.10,484.30,71.80,885.41,19.75,0.98,0.00,0.00
2006-04-10 11:00:00,902.27,814.43,74.47,13.37,690.80,609.80,81.00,915.96,22.26,1.39,0.00,0.00
2006-04-10 12:00:00,995.22,901.30,79.06,14.85,767.20,681.20,86.00,928.26,24.22,1.72,0.00,0.00
2006-04-10 13:00:00,1010.79,915.86,79.84,15.10,780.02,693.18,86.84,928.40,25.56,2.12,0.00,0.00
2006-04-10 14:00:00,948.19,857.32,76.76,14.10,728.56,645.06,83.50,917.23,25.15,2.36,0.00,0.00
2006-04-10 15:00:00,811.83,729.98,69.91,11.94,616.72,540.68,76.04,891.21,24.21,2.45,0.00,0.00
2006-04-10 16:00:00,613.09,545.05,59.24,8.80,454.48,390.04,64.44,841.60,22.66,2.29,0.00,0.00
2006-04-10 17:00:00,367.45,318.46,44.02,4.97,256.78,208.90,47.88,737.26,20.43,1.47,0.00,0.00
2006-04-10 18:00:00,96.72,77.20,18.50,1.02,52.62,32.50,20.12,413.31,18.86,0.81,0.00,0.00
2006-04-10 19:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.44,0.36,1.00,0.00
2006-04-10 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.42,0.10,1.00,0.00
2006-04-10 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.36,0.22,1.00,0.00
2006-04-10 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.56,0.42,1.00,0.00
2006-04-10 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.74,0.34,1.00,0.00
2006-04-11 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.92,0.42,1.00,0.00
2006-04-11 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.20,0.42,1.00,0.00
2006-04-11 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.42,0.48,1.00,0.00
2006-04-11 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.56,0.71,1.00,0.00
2006-04-11 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.88,0.61,1.00,0.00
2006-04-11 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.96,0.80,1.00,0.00
2006-04-11 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.49,0.69,1.00,0.00
2006-04-11 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.54,0.24,1.00,0.00
2006-04-11 08:00:00,56.25,2.17,52.94,1.14,58.86,1.28,57.58,6.74,13.25,0.29,0.00,1.00
2006-04-11 09:00:00,524.19,463.23,53.63,7.33,378.44,320.10,58.34,836.81,16.09,0.60,0.00,0.00
2006-04-11 10:00:00,750.90,673.67,66.34,10.89,562.50,490.34,72.16,902.24,18.89,0.90,0.00,0.00
2006-04-11 11:00:00,919.51,830.97,74.98,13.56,700.46,618.90,81.56,934.94,21.24,1.32,0.00,0.00
2006-04-11 12:00:00,1012.73,918.09,79.60,15.05,777.16,690.58,86.58,946.25,22.86,1.65,0.00,0.00
2006-04-11 13:00:00,1027.68,932.04,80.35,15.28,789.50,702.10,87.40,945.81,23.78,2.12,0.00,0.00
2006-04-11 14:00:00,378.40,8.71,361.94,7.75,400.22,6.52,393.70,9.33,23.51,2.52,0.00,1.00
2006-04-11 15:00:00,258.99,7.39,246.31,5.29,273.36,5.44,267.92,9.04,22.61,2.60,0.00,1.00
2006-04-11 16:00:00,619.24,551.14,59.28,8.82,455.82,391.34,64.48,852.96,21.58,2.46,0.00,0.00
2006-04-11 17:00:00,83.87,3.21,78.95,1.70,87.96,2.08,85.88,7.46,19.56,1.72,0.00,1.00
2006-04-11 18:00:00,93.54,74.92,17.67,0.95,49.10,29.88,19.22,404.14,18.38,1.12,0.00,0.00
2006-04-11 19:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.30,0.70,1.00,0.00
2006-04-11 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.57,0.48,1.00,0.00
2006-04-11 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.73,0.46,1.00,0.00
2006-04-11 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.15,0.50,1.00,0.00
2006-04-11 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.67,0.26,1.00,0.00
2006-04-12 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.11,0.22,1.00,0.00
2006-04-12 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.82,0.20,1.00,0.00
2006-04-12 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.45,0.17,1.00,0.00
2006-04-12 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.02,0.33,1.00,0.00
2006-04-12 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.61,0.31,1.00,0.00
2006-04-12 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.96,0.49,1.00,0.00
2006-04-12 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.55,0.34,1.00,0.00
2006-04-12 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.09,0.17,1.00,0.00
2006-04-12 08:00:00,23.47,2.18,20.83,0.46,23.92,1.26,22.66,6.74,13.08,0.46,0.00,1.00
2006-04-12 09:00:00,76.17,4.58,70.05,1.54,79.34,3.14,76.20,8.28,14.97,0.75,0.00,1.00
2006-04-12 10:00:00,118.39,6.66,109.33,2.40,123.74,4.82,118.92,8.92,16.38,0.97,0.00,1.00
2006-04-12 11:00:00,147.83,8.21,136.63,2.99,154.70,6.08,148.62,9.24,17.44,1.42,0.00,1.00
2006-04-12 12:00:00,100.65,9.06,89.58,2.02,104.22,6.78,97.44,9.34,17.77,1.84,0.00,1.00
2006-04-12 13:00:00,133.67,9.18,121.79,2.70,139.36,6.88,132.48,9.32,17.67,2.30,0.00,1.00
2006-04-12 14:00:00,266.82,8.59,252.78,5.45,281.36,6.40,274.96,9.22,17.46,2.78,0.00,1.00
2006-04-12 15:00:00,235.48,7.30,223.38,4.81,248.32,5.34,242.98,8.94,16.60,2.65,0.00,1.00
2006-04-12 16:00:00,109.60,5.42,101.95,2.22,114.72,3.82,110.90,8.41,15.89,2.37,0.00,1.00
2006-04-12 17:00:00,58.42,3.13,54.11,1.18,60.86,2.00,58.86,7.30,14.77,1.87,0.00,1.00
2006-04-12 18:00:00,88.20,70.63,16.70,0.87,44.80,26.64,18.16,383.82,14.10,1.13,0.00,0.00
2006-04-12 19:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.44,0.59,1.00,0.00
2006-04-12 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.12,0.44,1.00,0.00
2006-04-12 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.87,0.42,1.00,0.00
2006-04-12 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.70,0.35,1.00,0.00
2006-04-12 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.35,0.39,1.00,0.00
2006-04-13 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.71,0.69,1.00,0.00
2006-04-13 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.53,0.55,1.00,0.00
2006-04-13 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.40,0.55,1.00,0.00
2006-04-13 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.30,0.59,1.00,0.00
2006-04-13 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.29,0.41,1.00,0.00
2006-04-13 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.92,0.50,1.00,0.00
2006-04-13 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.34,0.53,1.00,0.00
2006-04-13 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.26,0.53,1.00,0.00
2006-04-13 08:00:00,31.76,2.00,29.12,0.64,32.82,1.14,31.68,6.19,11.02,0.67,0.00,1.00
2006-04-13 09:00:00,49.00,4.39,43.63,0.98,50.44,2.98,47.46,7.92,12.64,1.05,0.00,1.00
2006-04-13 10:00:00,47.84,6.43,40.47,0.94,48.64,4.62,44.02,8.61,13.98,1.45,0.00,1.00
2006-04-13 11:00:00,77.12,7.98,67.61,1.54,79.42,5.88,73.54,8.99,15.06,1.81,0.00,1.00
2006-04-13 12:00:00,79.29,8.83,68.88,1.58,81.50,6.58,74.92,9.12,15.32,2.28,0.00,1.00
2006-04-13 13:00:00,59.57,8.98,49.42,1.17,60.46,6.70,53.76,9.13,15.38,2.64,0.00,1.00
2006-04-13 14:00:00,208.35,8.42,195.69,4.24,219.10,6.24,212.86,9.05,14.88,3.06,0.00,1.00
2006-04-13 15:00:00,203.39,7.18,192.07,4.15,214.14,5.22,208.92,8.81,14.42,2.95,0.00,1.00
2006-04-13 16:00:00,124.40,5.35,116.52,2.53,130.48,3.74,126.74,8.32,13.84,2.66,0.00,1.00
2006-04-13 17:00:00,56.96,3.11,52.70,1.15,59.28,1.96,57.32,7.28,13.19,2.04,0.00,1.00
2006-04-13 18:00:00,83.20,66.73,15.68,0.79,40.76,23.70,17.06,365.29,12.32,1.38,0.00,0.00
2006-04-13 19:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.69,0.91,1.00,0.00
2006-04-13 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.49,0.49,1.00,0.00
2006-04-13 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.44,0.54,1.00,0.00
2006-04-13 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.41,1.00,0.00
2006-04-13 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.47,0.77,1.00,0.00
2006-04-14 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.55,0.60,1.00,0.00
2006-04-14 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.24,0.33,1.00,0.00
2006-04-14 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.62,0.16,1.00,0.00
2006-04-14 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.89,0.13,1.00,0.00
2006-04-14 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.74,0.32,1.00,0.00
2006-04-14 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.79,0.35,1.00,0.00
2006-04-14 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.06,0.41,1.00,0.00
2006-04-14 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.44,0.24,1.00,0.00
2006-04-14 08:00:00,257.69,220.36,34.22,3.10,160.34,123.12,37.22,678.81,8.58,0.63,0.00,0.00
2006-04-14 09:00:00,531.07,470.48,53.34,7.25,374.50,316.48,58.02,848.50,11.26,0.94,0.00,0.00
2006-04-14 10:00:00,762.94,685.76,66.30,10.88,561.82,489.70,72.12,918.72,13.62,1.51,0.00,0.00
2006-04-14 11:00:00,935.99,847.24,75.15,13.61,702.92,621.18,81.74,954.72,15.59,1.68,0.00,0.00
2006-04-14 12:00:00,1032.34,937.33,79.87,15.14,781.82,694.94,86.88,968.53,16.76,2.06,0.00,0.00
2006-04-14 13:00:00,1049.10,953.06,80.64,15.40,795.48,707.76,87.72,970.43,18.00,2.37,0.00,0.00
2006-04-14 14:00:00,985.11,893.25,77.48,14.38,742.82,658.54,84.28,961.12,18.90,2.61,0.00,0.00
2006-04-14 15:00:00,845.91,763.30,70.44,12.17,628.60,551.98,76.62,938.63,19.58,2.53,0.00,0.00
2006-04-14 16:00:00,640.51,572.21,59.37,8.93,461.18,396.60,64.58,891.97,18.82,1.97,0.00,0.00
2006-04-14 17:00:00,383.75,335.41,43.39,4.95,255.60,208.40,47.20,787.26,16.26,1.10,0.00,0.00
2006-04-14 18:00:00,85.68,69.91,15.00,0.77,39.64,23.32,16.32,385.29,14.55,0.39,0.00,0.00
2006-04-14 19:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.80,0.25,1.00,0.00
2006-04-14 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.54,0.57,1.00,0.00
2006-04-14 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.12,0.81,1.00,0.00
2006-04-14 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.98,0.46,1.00,0.00
2006-04-14 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.88,0.53,1.00,0.00
2006-04-15 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.73,0.56,1.00,0.00
2006-04-15 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.12,0.60,1.00,0.00
2006-04-15 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.57,0.54,1.00,0.00
2006-04-15 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.13,0.61,1.00,0.00
2006-04-15 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.19,0.47,1.00,0.00
2006-04-15 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.02,0.39,1.00,0.00
2006-04-15 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.70,0.16,1.00,0.00
2006-04-15 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.78,0.14,1.00,0.00
2006-04-15 08:00:00,262.36,225.31,33.94,3.11,160.56,123.64,36.92,692.82,11.69,0.39,0.00,0.00
2006-04-15 09:00:00,535.94,475.54,53.14,7.26,374.88,317.08,57.80,857.18,14.81,0.70,0.00,0.00
2006-04-15 10:00:00,765.32,688.43,66.05,10.85,560.40,488.56,71.84,922.47,17.27,1.22,0.00,0.00
2006-04-15 11:00:00,934.37,846.12,74.72,13.52,698.34,617.06,81.28,954.03,19.61,1.42,0.00,0.00
2006-04-15 12:00:00,1030.17,935.67,79.47,15.04,776.78,690.34,86.44,967.71,21.41,1.88,0.00,0.00
2006-04-15 13:00:00,1046.35,950.79,80.26,15.29,790.04,702.74,87.30,969.28,22.79,2.19,0.00,0.00
2006-04-15 14:00:00,981.97,890.61,77.10,14.27,737.14,653.28,83.86,959.69,23.51,2.50,0.00,0.00
2006-04-15 15:00:00,840.85,758.79,70.02,12.04,621.66,545.50,76.16,934.81,22.76,2.49,0.00,0.00
2006-04-15 16:00:00,634.37,566.67,58.91,8.78,453.74,389.66,64.08,885.40,21.38,2.08,0.00,0.00
2006-04-15 17:00:00,377.05,329.38,42.86,4.81,248.44,201.82,46.62,775.73,18.31,1.45,0.00,0.00
2006-04-15 18:00:00,86.04,71.10,14.21,0.73,37.62,22.16,15.46,394.52,16.72,0.60,0.00,0.00
2006-04-15 19:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.13,0.16,1.00,0.00
2006-04-15 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.90,0.58,1.00,0.00
2006-04-15 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.67,0.74,1.00,0.00
2006-04-15 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.60,0.84,1.00,0.00
2006-04-15 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.56,0.70,1.00,0.00
2006-04-16 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.56,0.91,1.00,0.00
2006-04-16 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.83,0.95,1.00,0.00
2006-04-16 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.12,1.20,1.00,0.00
2006-04-16 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.44,1.26,1.00,0.00
2006-04-16 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.77,1.31,1.00,0.00
2006-04-16 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.17,1.38,1.00,0.00
2006-04-16 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.25,1.28,1.00,0.00
2006-04-16 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.71,0.83,1.00,0.00
2006-04-16 08:00:00,264.68,227.78,33.81,3.09,159.62,122.84,36.78,699.10,12.97,0.14,0.00,0.00
2006-04-16 09:00:00,541.20,480.74,53.19,7.27,375.54,317.68,57.86,866.41,17.08,0.48,0.00,0.00
2006-04-16 10:00:00,773.03,695.92,66.21,10.89,562.74,490.72,72.02,932.81,20.61,0.96,0.00,0.00
2006-04-16 11:00:00,944.64,856.04,75.00,13.60,702.58,621.00,81.58,965.90,23.46,1.26,0.00,0.00
2006-04-16 12:00:00,1040.06,945.24,79.71,15.12,780.80,694.10,86.70,978.54,25.68,1.70,0.00,0.00
2006-04-16 13:00:00,1055.46,959.64,80.46,15.36,793.42,705.90,87.52,979.50,27.55,1.89,0.00,0.00
2006-04-16 14:00:00,989.57,898.05,77.21,14.31,739.30,655.32,83.98,969.26,28.78,2.09,0.00,0.00
2006-04-16 15:00:00,846.55,764.46,70.03,12.05,622.38,546.20,76.18,943.59,28.04,2.07,0.00,0.00
2006-04-16 16:00:00,637.81,570.24,58.80,8.77,452.94,388.98,63.96,893.09,25.96,1.63,0.00,0.00
2006-04-16 17:00:00,378.56,331.19,42.60,4.77,246.40,200.06,46.34,782.66,22.55,1.14,0.00,0.00
2006-04-16 18:00:00,82.53,68.61,13.26,0.66,34.28,19.86,14.42,383.30,20.17,0.27,0.00,0.00
2006-04-16 19:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.99,0.30,1.00,0.00
2006-04-16 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.40,0.67,1.00,0.00
2006-04-16 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.76,0.93,1.00,0.00
2006-04-16 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.43,0.79,1.00,0.00
2006-04-16 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.17,0.98,1.00,0.00
2006-04-17 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.03,1.19,1.00,0.00
2006-04-17 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.01,1.12,1.00,0.00
2006-04-17 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.22,1.26,1.00,0.00
2006-04-17 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.55,1.36,1.00,0.00
2006-04-17 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.61,1.41,1.00,0.00
2006-04-17 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.65,1.30,1.00,0.00
2006-04-17 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.91,0.93,1.00,0.00
2006-04-17 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.85,0.62,1.00,0.00
2006-04-17 08:00:00,259.22,223.01,33.22,2.99,154.24,118.10,36.14,683.49,16.88,0.15,0.00,0.00
2006-04-17 09:00:00,531.27,471.75,52.44,7.09,366.04,309.00,57.04,849.89,20.51,0.39,0.00,0.00
2006-04-17 10:00:00,757.94,682.08,65.24,10.63,548.90,477.94,70.96,914.46,24.17,0.81,0.00,0.00
2006-04-17 11:00:00,923.86,836.84,73.77,13.25,684.18,603.94,80.24,944.88,26.80,1.04,0.00,0.00
2006-04-17 12:00:00,1016.10,923.03,78.36,14.71,759.80,674.56,85.24,956.48,28.64,1.53,0.00,0.00
2006-04-17 13:00:00,1029.46,935.47,79.06,14.92,770.82,684.82,86.00,956.05,29.86,1.73,0.00,0.00
2006-04-17 14:00:00,963.18,873.48,75.83,13.87,716.68,634.20,82.48,944.14,29.01,2.03,0.00,0.00
2006-04-17 15:00:00,823.16,742.77,68.73,11.66,602.28,527.52,74.76,918.56,27.91,2.03,0.00,0.00
2006-04-17 16:00:00,618.20,552.11,57.64,8.45,436.26,373.56,62.70,866.76,25.88,1.75,0.00,0.00
2006-04-17 17:00:00,363.63,317.52,41.57,4.54,234.36,189.14,45.22,752.87,22.69,1.07,0.00,0.00
2006-04-17 18:00:00,74.63,61.96,12.10,0.57,29.70,16.54,13.16,348.54,20.36,0.28,0.00,0.00
2006-04-17 19:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.38,0.29,1.00,0.00
2006-04-17 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.66,0.58,1.00,0.00
2006-04-17 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.88,0.82,1.00,0.00
2006-04-17 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.92,0.80,1.00,0.00
2006-04-17 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.54,0.67,1.00,0.00
2006-04-18 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.39,0.73,1.00,0.00
2006-04-18 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.42,0.98,1.00,0.00
2006-04-18 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.47,1.24,1.00,0.00
2006-04-18 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.56,1.20,1.00,0.00
2006-04-18 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.65,0.98,1.00,0.00
2006-04-18 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.49,0.89,1.00,0.00
2006-04-18 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.23,0.80,1.00,0.00
2006-04-18 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.78,0.45,1.00,0.00
2006-04-18 08:00:00,23.39,2.12,20.81,0.46,23.74,1.10,22.64,6.48,13.06,0.25,0.00,1.00
2006-04-18 09:00:00,63.03,4.53,57.24,1.26,65.20,2.94,62.26,8.16,14.60,0.61,0.00,1.00
2006-04-18 10:00:00,100.79,6.55,92.21,2.03,104.86,4.56,100.30,8.78,14.35,1.34,0.00,1.00
2006-04-18 11:00:00,116.09,8.02,105.72,2.34,120.76,5.76,115.00,9.07,16.28,1.60,0.00,1.00
2006-04-18 12:00:00,109.28,8.88,98.20,2.19,113.28,6.46,106.82,9.21,18.50,1.76,0.00,1.00
2006-04-18 13:00:00,121.68,9.06,110.17,2.45,126.44,6.60,119.84,9.27,19.24,2.05,0.00,1.00
